cart,Record Count
"{""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""vw5z5bc03ds"",""SINFUL SUNDAE"":3,""CEREAL KILLER"":3,""MILK CANDY"":0,""extra"":"""",""title"":""Icecream box of 6""}]}",1
"{""custom"":[{""title"":""Strawberry cheesecake​ Icecream​"",""price"":130,""quantity"":1,""id"":""mxmocv5rs0n""},{""title"":""Nutella​ Icecream​"",""price"":130,""quantity"":1,""id"":""0cqxe8y3ii1""},{""title"":""Biscoff​ yogurt​ Icecream​"",""price"":130,""quantity"":1,""id"":""cxvidq3x9nk""},{""title"":""Mangosteen sorbet Icecream​"",""price"":130,""quantity"":1,""id"":""1r0eyxuxidb""}]}",1
"{""heart-set&redvelvet,ganache.pinkgold"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""9isjdw83x6"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""pbmlk3rxol"",""SINFUL SUNDAE"":2,""CEREAL KILLER"":2,""MILK CANDY"":2,""extra"":"""",""title"":""Icecream box of 6""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""ar7dd4ia1z7"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""i4huwgsdgn"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":18,""extra"":"""",""title"":""Double box of 18""}],""bannutella~l"":1}",1
"{""pbj"":1,""cupc"":1,""hella"":1}",1
"{""cake"":[{""count"":""8"",""price"":1640,""quantity"":1,""id"":""byu6dgzlfjl"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":0,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1
"{""custom"":[{""title"":""Fudge brownie 1 lb "",""price"":1000,""quantity"":1,""id"":""y434roanvl""}]}",1
"{""cereal"":4}",1
"{""bancheese~s"":1,""bannutella~s"":3,""cereal"":2}",1
"{""mixedberry-1lb"":1,""sundae"":2}",1
"{""sundae"":2,""cereal"":1,""candy"":1}",1
"{""cereal"":1,""sundae"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""88t13vq6ijc"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""vfdkasq9ko8"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""cereal"":1,""sundae"":2,""bannutella~s"":1}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""w5aemxeeq8m"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""hella"":1,""bannutella~s"":1,""bannuts~s"":1}",1
"{""sundae"":1,""cereal"":1,""cupc"":0,""deathchoc"":1}",1
"{""custom"": [{""title"": "" Sinful Sundae ice cream 14 \\u0e16\\u0e49\\u0e27\\u0e22 "", ""price"": 1500, ""quantity"": 0, ""id"": ""7uvr6ouqgtx""}, {""title"": ""Sinful Sundae ice cream 12 \\u0e16\\u0e49\\u0e27\\u0e22"", ""price"": 1500, ""quantity"": 0, ""id"": ""oop9tuutr""}], ""bancheese~s"": 1, ""banultimate~s"": 1, ""sundae"": 12}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""e9gxo9tnhl7"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""hella"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""8raccnznf6"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""coconut_slice"":1}",1
"{""sundae"":2,""hella"":4}",1
"{""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""4i1ywi6njcp"",""SINFUL SUNDAE"":5,""CEREAL KILLER"":1,""MILK CANDY"":0,""extra"":"""",""title"":""Icecream box of 6""}],""kiss_slice"":1,""ferrero_slice"":1}",1
"{""kiss_slice"":1,""ferrero_slice"":1,""sundae"":0,""carrot_slice"":1}",1
"{""fat"":2,""cereal"":2,""cupc"":1,""hella"":1,""salt"":1}",1
"{""pbj"":1,""soft"":[{""count"":""0"",""price"":180,""quantity"":1,""id"":""8gtol0aertg"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
