datetime,cart,Record Count,total_price
"May 27, 2021, 7:54:54 AM","{""pbj"":1}",1,150
"May 27, 2021, 7:47:48 AM","{""hella"":1}",1,150
"May 27, 2021, 7:45:00 AM","{""hella"":2,""bae"":6}",1,540
"May 27, 2021, 7:39:20 AM","{""bancheese~s"":1,""pbj"":1}",1,300
"May 27, 2021, 7:35:30 AM","{""mamaog"":1}",1,90
"May 27, 2021, 7:32:38 AM","{""bae"":3,""redbrownie"":3,""fudge"":3}",1,360
"May 27, 2021, 7:21:43 AM","{""babyog"":1,""doubletrouble"":1,""mamaog"":1,""matcha"":1,""sexyback"":1,""cupc"":1}",1,600
"May 27, 2021, 7:21:42 AM","{""bae"":3,""redbrownie"":3,""fudge"":3}",1,360
"May 27, 2021, 7:15:29 AM","{""mamaog"":2,""cornflakes"":2,""babyog"":2,""sexyback"":2,""doubletrouble"":2,""triplec"":1,""matcha"":1}",1,990
"May 27, 2021, 7:11:59 AM","{""doubletrouble"":1,""mamaog"":1,""sexyback"":1}",1,270
"May 27, 2021, 7:09:35 AM","{""pbj"":1,""doubletrouble"":1,""bae"":3,""redbrownie"":3,""fudge"":3,""bancheese~s"":1}",1,750
"May 27, 2021, 6:50:08 AM","{""matcha"":1}",1,90
"May 27, 2021, 6:49:13 AM","{""cornflakes"":1,""sexyback"":1,""triplec"":1,""mamaog"":2}",1,450
"May 27, 2021, 6:48:09 AM","{""hella"":1}",1,150
"May 27, 2021, 6:33:35 AM","{""bannuts~s"":1}",1,130
"May 27, 2021, 6:26:39 AM","{""cornflakes"":1}",1,90
"May 27, 2021, 6:16:13 AM","{""mamaog"":1}",1,90
"May 27, 2021, 6:07:19 AM","{""deathchoc"":1}",1,150
"May 27, 2021, 6:03:47 AM","{""banultimate~s"":1}",1,130
"May 27, 2021, 5:55:06 AM","{""cupc"":1}",1,150
"May 27, 2021, 5:51:16 AM","{""sexyback"":2,""mamaog"":2,""cornflakes"":1}",1,450
"May 27, 2021, 5:51:06 AM","{""doubletrouble"":4}",1,360
"May 27, 2021, 5:44:29 AM","{""mamaog"":1}",1,90
"May 27, 2021, 5:18:00 AM","{""babyog"":1,""sexyback"":1}",1,180
"May 27, 2021, 4:57:12 AM","{""redbrownie"":9,""doubletrouble"":1,""babyog"":1,""matcha"":1}",1,630
"May 27, 2021, 4:33:56 AM","{""mamaog"":3,""babyog"":1,""sexyback"":1}",1,450
"May 27, 2021, 4:08:36 AM","{""cupc"":1,""mamaog"":2,""sexyback"":2,""matcha"":1}",1,600
"May 27, 2021, 4:07:51 AM","{""bae"":6,""redbrownie"":6,""fudge"":6}",1,640
"May 27, 2021, 3:47:11 AM","{""cereal"":1}",1,130
"May 27, 2021, 2:20:15 AM","{""doubletrouble"":1,""triplec"":1,""sexyback"":1}",1,270
"May 26, 2021, 1:12:23 PM","{""sexyback"":1,""triplec"":1}",1,180
"May 26, 2021, 1:08:28 PM","{""babyog"":1,""doubletrouble"":1}",1,180
"May 26, 2021, 1:08:22 PM","{""mamaog"":5}",1,450
"May 26, 2021, 1:04:53 PM","{""pbj"":1}",1,150
"May 26, 2021, 1:03:26 PM","{""mamaog"":1,""doubletrouble"":1,""babyog"":1,""triplec"":1,""sexyback"":1}",1,450
"May 26, 2021, 12:43:53 PM","{""hella"":1,""matcha"":1}",1,240
"May 26, 2021, 11:52:41 AM","{""mamaog"":1}",1,90
"May 26, 2021, 11:52:26 AM","{""cupc"":1}",1,150
"May 26, 2021, 11:13:31 AM","{""sexyback"":1}",1,90
"May 26, 2021, 10:48:07 AM","{""pbj"":1}",1,150
"May 26, 2021, 10:46:48 AM","{""mamaog"":1,""sexyback"":1}",1,180
"May 26, 2021, 10:42:05 AM","{""bancheese~s"":1,""pbj"":1}",1,300
"May 26, 2021, 10:41:56 AM","{""banultimate~s"":1,""bannutella~s"":1,""banog~s"":1,""deathchoc"":1,""salt"":1,""redvelvet"":1,""mamaog"":1,""doubletrouble"":1,""babyog"":1,""triplec"":1,""sexyback"":1,""matcha"":1,""cornflakes"":1}",1,1470
"May 26, 2021, 10:39:16 AM","{""hella"":1,""salt"":1}",1,300
"May 26, 2021, 10:31:19 AM","{""mamaog"":1,""doubletrouble"":1,""triplec"":1,""sexyback"":1,""matcha"":1}",1,450
"May 26, 2021, 10:23:55 AM","{""mamaog"":1,""sexyback"":1}",1,180
"May 26, 2021, 10:22:54 AM","{""redvelvet"":2,""deathchoc"":2,""pbj"":1}",1,750
"May 26, 2021, 10:22:40 AM","{""fudge"":9}",1,360
"May 26, 2021, 10:14:43 AM","{""fudge"":5,""redbrownie"":2,""bae"":2}",1,360
"May 26, 2021, 10:07:56 AM","{""mamaog"":1,""matcha"":1}",1,180
"May 26, 2021, 9:48:44 AM","{""cupc"":1,""deathchoc"":1}",1,300
"May 26, 2021, 9:42:57 AM","{""matcha"":1,""mamaog"":1,""triplec"":1}",1,270
"May 26, 2021, 9:30:43 AM","{""matcha"":1,""doubletrouble"":1}",1,180
"May 26, 2021, 9:11:38 AM","{""hella"":1}",1,150
"May 26, 2021, 9:10:00 AM","{""salt"":1,""pbj"":1,""redvelvet"":1,""mamaog"":2,""doubletrouble"":2,""sexyback"":1}",1,900
"May 26, 2021, 9:09:46 AM","{""doubletrouble"":1,""hella"":1,""salt"":1}",1,390
"May 26, 2021, 9:06:49 AM","{""redvelvet"":1,""salt"":1}",1,300
"May 26, 2021, 9:00:42 AM","{""bancheese~s"":1,""cornflakes"":1,""doubletrouble"":1}",1,330
"May 26, 2021, 8:37:00 AM","{""matcha"":2,""mamaog"":2,""doubletrouble"":1}",1,450
"May 26, 2021, 8:34:29 AM","{""pbj"":1,""salt"":1,""sexyback"":1}",1,390
"May 26, 2021, 8:25:44 AM","{""cornflakes"":1,""sexyback"":1,""hella"":1}",1,330
"May 26, 2021, 8:25:32 AM","{""cupc"":1,""fudge"":9,""bae"":9}",1,790
"May 26, 2021, 8:15:44 AM","{""mamaog"":1}",1,90
"May 26, 2021, 8:14:52 AM","{""matcha"":1,""sexyback"":1,""babyog"":1}",1,270
"May 26, 2021, 8:10:21 AM","{""mamaog"":1,""sexyback"":1}",1,180
"May 26, 2021, 8:00:59 AM","{""mamaog"":1,""triplec"":1,""sexyback"":1,""matcha"":1,""cornflakes"":1}",1,450
"May 26, 2021, 7:37:49 AM","{""sexyback"":3,""cupc"":1}",1,420
"May 26, 2021, 7:37:30 AM","{""fudge"":9}",1,360
"May 26, 2021, 7:33:55 AM","{""pbj"":1,""matcha"":1,""mamaog"":1}",1,330
"May 26, 2021, 7:21:07 AM","{""matcha"":1,""cornflakes"":1,""babyog"":1,""bannutella~s"":1}",1,400
"May 26, 2021, 7:16:57 AM","{""cornflakes"":4,""sexyback"":1}",1,450
"May 26, 2021, 7:16:21 AM","{""doubletrouble"":2,""cornflakes"":2}",1,360
"May 26, 2021, 7:11:55 AM","{""matcha"":2,""sexyback"":1}",1,270
"May 26, 2021, 7:10:44 AM","{""pbj"":1}",1,150
"May 26, 2021, 6:57:09 AM","{""banultimate~s"":1}",1,130
"May 26, 2021, 6:56:55 AM","{""redvelvet"":1}",1,150
"May 26, 2021, 6:56:52 AM","{""cornflakes"":1,""sexyback"":2,""babyog"":1,""matcha"":1}",1,450
"May 26, 2021, 6:44:33 AM","{""deathchoc"":1}",1,150
"May 26, 2021, 6:44:29 AM","{""babyog"":1}",1,90
"May 26, 2021, 6:32:37 AM","{""doubletrouble"":2}",1,180
"May 26, 2021, 6:31:00 AM","{""fudge"":9}",1,360
"May 26, 2021, 6:25:05 AM","{""deathchoc"":1,""pbj"":1}",1,300
"May 26, 2021, 5:59:01 AM","{""bae"":6,""redbrownie"":6,""fudge"":6}",1,640
"May 26, 2021, 5:38:14 AM","{""bannuts~s"":1}",1,130
"May 26, 2021, 5:38:05 AM","{""triplec"":1,""mamaog"":1,""sexyback"":1}",1,270
"May 26, 2021, 5:37:54 AM","{""mamaog"":2,""doubletrouble"":3}",1,450
"May 26, 2021, 5:37:43 AM","{""mamaog"":1,""doubletrouble"":1,""babyog"":1,""triplec"":1,""banog~s"":1}",1,490
"May 26, 2021, 5:37:25 AM","{""deathchoc"":1,""cupc"":1,""hella"":1,""bannuts~s"":1}",1,580
"May 26, 2021, 5:35:10 AM","{""bancheese~s"":1,""redvelvet"":1}",1,300
"May 26, 2021, 5:30:18 AM","{""pbj"":1}",1,150
"May 26, 2021, 5:19:17 AM","{""cornflakes"":1,""matcha"":1}",1,180
"May 26, 2021, 5:16:56 AM","{""hella"":1,""cupc"":1}",1,300
"May 26, 2021, 5:14:21 AM","{""redvelvet"":1}",1,150
"May 26, 2021, 5:05:32 AM","{""cornflakes"":1,""sexyback"":1}",1,180
"May 26, 2021, 5:00:10 AM","{""doubletrouble"":2}",1,180
"May 26, 2021, 4:50:12 AM","{""bancheese~s"":1,""banultimate~s"":1}",1,280
"May 26, 2021, 4:33:21 AM","{""cupc"":1}",1,150
"May 26, 2021, 4:24:14 AM","{""bannutella~s"":1,""mamaog"":1,""doubletrouble"":1,""cornflakes"":1}",1,400
"May 26, 2021, 4:05:52 AM","{""fudge"":6,""bae"":3}",1,360
"May 26, 2021, 3:32:19 AM","{""mamaog"":1,""doubletrouble"":1}",1,180
"May 26, 2021, 3:09:34 AM","{""hella"":2,""babyog"":1,""doubletrouble"":1,""mamaog"":1,""sexyback"":1,""triplec"":1}",1,750
"May 25, 2021, 1:04:40 PM","{""cupc"":1}",1,150
"May 25, 2021, 12:41:04 PM","{""cupc"":1,""bannutella~s"":1,""bae"":5,""redbrownie"":6,""fudge"":7}",1,1000
"May 25, 2021, 12:36:30 PM","{""redvelvet"":1}",1,150
"May 25, 2021, 12:04:10 PM","{""hella"":1}",1,150
"May 25, 2021, 12:04:02 PM","{""fudge"":6,""redbrownie"":3}",1,360
"May 25, 2021, 11:55:23 AM","{""hella"":1,""pbj"":1,""mamaog"":1,""sexyback"":1,""matcha"":1}",1,570
"May 25, 2021, 11:46:31 AM","{""cupc"":1}",1,150
"May 25, 2021, 11:28:37 AM","{""doubletrouble"":1}",1,90
"May 25, 2021, 11:27:38 AM","{""cupc"":1,""redvelvet"":1,""banultimate~s"":1}",1,430
"May 25, 2021, 11:19:46 AM","{""mamaog"":1}",1,90
"May 25, 2021, 11:08:57 AM","{""mamaog"":2,""doubletrouble"":1,""babyog"":1,""sexyback"":1}",1,450
"May 25, 2021, 11:05:51 AM","{""banog~s"":1,""bannuts~s"":1}",1,260
"May 25, 2021, 10:50:18 AM","{""deathchoc"":1,""salt"":1}",1,300
"May 25, 2021, 9:37:24 AM","{""deathchoc"":1,""mamaog"":1,""sexyback"":1,""salt"":1}",1,480
"May 25, 2021, 9:14:39 AM","{""hella"":1}",1,150
"May 25, 2021, 9:03:47 AM","{""bancheese~s"":1}",1,150
"May 25, 2021, 8:53:55 AM","{""sexyback"":2,""mamaog"":2,""bae"":3,""redbrownie"":3,""fudge"":3}",1,720
"May 25, 2021, 8:00:19 AM","{""fudge"":18,""bae"":9,""redbrownie"":9}",1,1280
"May 25, 2021, 7:55:45 AM","{""matcha"":1,""mamaog"":1}",1,180
"May 25, 2021, 7:41:12 AM","{""cupc"":1,""sexyback"":1}",1,240
"May 25, 2021, 7:20:43 AM","{""cupc"":1,""redvelvet"":1,""pbj"":1,""bancheese~s"":1}",1,600
"May 25, 2021, 7:15:39 AM","{""bae"":3,""redbrownie"":3,""fudge"":3}",1,360
"May 25, 2021, 7:09:46 AM","{""cupc"":1,""mamaog"":1}",1,240
"May 25, 2021, 7:03:07 AM","{""sexyback"":1}",1,90
"May 25, 2021, 6:18:30 AM","{""sexyback"":1}",1,90
"May 25, 2021, 5:27:35 AM","{""matcha"":1,""babyog"":1}",1,180
"May 25, 2021, 5:24:44 AM","{""cupc"":1,""deathchoc"":1}",1,300
"May 25, 2021, 5:15:12 AM","{""sexyback"":1,""matcha"":1,""cornflakes"":1,""salt"":1}",1,420
"May 25, 2021, 5:02:27 AM","{""bae"":4,""fudge"":5}",1,360
"May 25, 2021, 3:51:42 AM","{""matcha"":1}",1,90
"May 25, 2021, 3:11:24 AM","{""babyog"":1,""cornflakes"":1,""doubletrouble"":1,""mamaog"":1,""triplec"":1}",1,450
"May 25, 2021, 2:50:25 AM","{""hella"":2}",1,300
"May 24, 2021, 12:42:45 PM","{""hella"":1,""doubletrouble"":1}",1,240
"May 24, 2021, 12:35:32 PM","{""sexyback"":1}",1,90
"May 24, 2021, 12:02:25 PM","{""deathchoc"":1,""hella"":1,""babyog"":1,""sexyback"":1}",1,480
"May 24, 2021, 12:01:58 PM","{""bae"":1,""sexyback"":1,""matcha"":1,""triplec"":1}",1,310
"May 24, 2021, 11:44:04 AM","{""cupc"":1,""banultimate~s"":1}",1,280
"May 24, 2021, 11:33:51 AM","{""doubletrouble"":1,""bancheese~s"":1}",1,240
"May 24, 2021, 11:33:44 AM","{""mamaog"":1,""sexyback"":1}",1,180
"May 24, 2021, 11:26:39 AM","{""sexyback"":1}",1,90
"May 24, 2021, 11:16:23 AM","{""mamaog"":1}",1,90
"May 24, 2021, 11:04:29 AM","{""bancheese~s"":1}",1,150
"May 24, 2021, 11:02:41 AM","{""hella"":1}",1,150
"May 24, 2021, 10:20:04 AM","{""cupc"":1}",1,150
"May 24, 2021, 10:13:33 AM","{""babyog"":1,""cornflakes"":1,""mamaog"":1,""matcha"":1,""sexyback"":1}",1,450
"May 24, 2021, 10:06:43 AM","{""matcha"":1,""redvelvet"":1,""salt"":1}",1,390
"May 24, 2021, 10:06:33 AM","{""mamaog"":1,""doubletrouble"":1}",1,180
"May 24, 2021, 10:06:20 AM","{""fudge"":14,""redbrownie"":9,""bae"":4}",1,1000
"May 24, 2021, 9:19:54 AM","{""hella"":1,""triplec"":1,""matcha"":1,""sexyback"":1,""doubletrouble"":2}",1,600
"May 24, 2021, 9:10:32 AM","{""deathchoc"":1,""salt"":1,""redvelvet"":1}",1,450
"May 24, 2021, 9:10:13 AM","{""hella"":4}",1,600
"May 24, 2021, 8:42:36 AM","{""babyog"":1}",1,90
"May 24, 2021, 8:37:39 AM","{""mamaog"":1}",1,90
"May 24, 2021, 8:37:34 AM","{""pbj"":2}",1,300
"May 24, 2021, 8:16:52 AM","{""cupc"":1,""hella"":1}",1,300
"May 24, 2021, 8:10:52 AM","{""matcha"":1}",1,90
"May 24, 2021, 8:07:05 AM","{""cupc"":1}",1,150
"May 24, 2021, 7:54:16 AM","{""bannutella~s"":1,""banultimate~s"":1,""banog~s"":1}",1,390
"May 24, 2021, 6:48:58 AM","{""sexyback"":1,""matcha"":1,""banultimate~s"":1}",1,310
"May 24, 2021, 6:44:13 AM","{""babyog"":1}",1,90
"May 24, 2021, 6:38:04 AM","{""sexyback"":1,""mamaog"":1}",1,180
"May 24, 2021, 6:14:58 AM","{""sexyback"":1,""pbj"":1}",1,240
"May 24, 2021, 6:04:45 AM","{""mamaog"":1,""doubletrouble"":1}",1,180
"May 24, 2021, 6:04:38 AM","{""cornflakes"":1,""sexyback"":1,""banultimate~s"":1,""pbj"":1}",1,460
"May 24, 2021, 6:00:50 AM","{""cornflakes"":2}",1,180
"May 24, 2021, 5:36:05 AM","{""sexyback"":1}",1,90
"May 24, 2021, 5:34:43 AM","{""bancheese~s"":1,""mamaog"":1}",1,240
"May 24, 2021, 5:34:36 AM","{""bancheese~s"":1}",1,150
"May 24, 2021, 5:01:14 AM","{""bannutella~s"":1}",1,130
"May 24, 2021, 4:55:44 AM","{""bae"":9,""salt"":1}",1,510
"May 24, 2021, 3:34:51 AM","{""triplec"":1,""babyog"":1}",1,180
"May 24, 2021, 3:34:45 AM","{""sexyback"":1}",1,90
"May 23, 2021, 1:15:07 PM","{""mamaog"":1,""doubletrouble"":1}",1,180
"May 23, 2021, 1:09:39 PM","{""sexyback"":1}",1,90
"May 23, 2021, 12:30:34 PM","{""mamaog"":1}",1,90
"May 23, 2021, 12:05:55 PM","{""mamaog"":1}",1,90
"May 23, 2021, 11:47:10 AM","{""pbj"":1}",1,150
"May 23, 2021, 11:47:02 AM","{""sexyback"":1,""matcha"":1}",1,180
"May 23, 2021, 11:11:03 AM","{""pbj"":1}",1,150
"May 23, 2021, 10:53:01 AM","{""banog~s"":1}",1,130
"May 23, 2021, 10:52:00 AM","{""cupc"":1,""pbj"":1,""salt"":1}",1,450
"May 23, 2021, 10:50:46 AM","{""banultimate~s"":1,""mamaog"":1}",1,220
"May 23, 2021, 10:39:19 AM","{""salt"":1}",1,150
"May 23, 2021, 10:36:44 AM","{""cupc"":1}",1,150
"May 23, 2021, 10:36:39 AM","{""hella"":1,""triplec"":1,""sexyback"":2}",1,420
"May 23, 2021, 10:32:44 AM","{""bancheese~s"":1}",1,150
"May 23, 2021, 10:28:24 AM","{""pbj"":3,""redvelvet"":1}",1,600
"May 23, 2021, 10:28:13 AM","{""bae"":3}",1,120
"May 23, 2021, 10:27:19 AM","{""redbrownie"":1,""fudge"":1,""doubletrouble"":1,""sexyback"":1}",1,260
"May 23, 2021, 10:03:05 AM","{""redvelvet"":1}",1,150
"May 23, 2021, 10:02:58 AM","{""cupc"":1}",1,150
"May 23, 2021, 9:56:08 AM","{""sexyback"":1,""cornflakes"":1,""matcha"":1,""doubletrouble"":1,""babyog"":1}",1,450
"May 23, 2021, 9:51:10 AM","{""sexyback"":1,""mamaog"":1}",1,180
"May 23, 2021, 9:50:55 AM","{""bae"":3,""redbrownie"":3,""fudge"":3,""mamaog"":1}",1,450
"May 23, 2021, 9:30:43 AM","{""deathchoc"":1}",1,150
"May 23, 2021, 9:24:45 AM","{""mamaog"":3,""sexyback"":2,""babyog"":1}",1,540
"May 23, 2021, 9:24:41 AM","{""cornflakes"":2}",1,180
"May 23, 2021, 9:18:58 AM","{""cornflakes"":1}",1,90
"May 23, 2021, 9:16:54 AM","{""mamaog"":2,""babyog"":1,""sexyback"":1,""matcha"":1}",1,450
"May 23, 2021, 9:00:18 AM","{""hella"":1,""fudge"":4,""redbrownie"":3,""bae"":2,""sexyback"":1}",1,600
"May 23, 2021, 8:59:58 AM","{""salt"":2,""redvelvet"":1}",1,450
"May 23, 2021, 8:51:45 AM","{""bae"":3,""redbrownie"":3,""fudge"":3}",1,360
"May 23, 2021, 8:33:32 AM","{""bae"":6,""fudge"":3}",1,360
"May 23, 2021, 8:28:26 AM","{""mamaog"":1,""sexyback"":1}",1,180
"May 23, 2021, 8:26:33 AM","{""salt"":1}",1,150
"May 23, 2021, 8:22:40 AM","{""salt"":1,""redvelvet"":2,""redbrownie"":1,""fudge"":1}",1,530
"May 23, 2021, 8:20:23 AM","{""cupc"":1,""pbj"":1}",1,300
"May 23, 2021, 8:09:42 AM","{""deathchoc"":1,""bae"":6,""fudge"":3}",1,510
"May 23, 2021, 8:05:25 AM","{""sexyback"":1,""babyog"":1,""mamaog"":1,""banultimate~s"":1}",1,400
"May 23, 2021, 7:57:11 AM","{""sexyback"":2}",1,180
"May 23, 2021, 7:46:07 AM","{""matcha"":1,""hella"":1,""cupc"":1}",1,390
"May 23, 2021, 7:36:29 AM","{""deathchoc"":1}",1,150
"May 23, 2021, 7:36:25 AM","{""deathchoc"":1,""hella"":1,""redvelvet"":1}",1,450
"May 23, 2021, 7:35:54 AM","{""hella"":1}",1,150
"May 23, 2021, 7:29:54 AM","{""cornflakes"":1}",1,90
"May 23, 2021, 7:16:30 AM","{""redvelvet"":1}",1,150
"May 23, 2021, 7:12:05 AM","{""babyog"":1}",1,90
"May 23, 2021, 7:05:16 AM","{""mamaog"":1}",1,90
"May 23, 2021, 7:00:12 AM","{""redbrownie"":1,""fudge"":1}",1,80
"May 23, 2021, 6:53:24 AM","{""pbj"":1,""deathchoc"":1}",1,300
"May 23, 2021, 6:26:11 AM","{""babyog"":1,""cornflakes"":2,""doubletrouble"":1,""matcha"":1}",1,450
"May 23, 2021, 6:11:20 AM","{""hella"":1,""bannutella~s"":1,""banog~s"":1}",1,410
"May 23, 2021, 6:06:09 AM","{""sexyback"":1,""triplec"":1,""bannuts~s"":1}",1,310
"May 23, 2021, 6:00:08 AM","{""mamaog"":2,""sexyback"":1,""doubletrouble"":1,""triplec"":1}",1,450
"May 23, 2021, 5:42:06 AM","{""babyog"":1,""bae"":4}",1,250
"May 23, 2021, 5:41:44 AM","{""deathchoc"":1,""bae"":3,""redbrownie"":3,""fudge"":3}",1,510
"May 23, 2021, 5:41:28 AM","{""cupc"":1}",1,150
"May 23, 2021, 5:40:15 AM","{""banultimate~s"":2,""redbrownie"":6,""fudge"":3,""triplec"":2,""matcha"":1,""doubletrouble"":1,""sexyback"":1}",1,1070
"May 23, 2021, 4:26:48 AM","{""triplec"":1,""babyog"":1,""sexyback"":1,""cornflakes"":1,""bae"":2,""redbrownie"":4,""fudge"":3}",1,720
"May 23, 2021, 4:16:46 AM","{""sexyback"":1,""mamaog"":1,""doubletrouble"":1}",1,270
"May 23, 2021, 3:59:54 AM","{""doubletrouble"":2}",1,180
"May 23, 2021, 3:59:40 AM","{""matcha"":1,""triplec"":1}",1,180
"May 22, 2021, 1:31:01 PM","{""cupc"":1,""redvelvet"":1}",1,300
"May 22, 2021, 1:30:43 PM","{""mamaog"":2,""doubletrouble"":1,""babyog"":1}",1,360
"May 22, 2021, 1:20:48 PM","{""mamaog"":1,""doubletrouble"":1,""babyog"":1,""triplec"":1,""sexyback"":1,""matcha"":1,""cornflakes"":1}",1,630
"May 22, 2021, 1:12:59 PM","{""mamaog"":1,""babyog"":2}",1,270
"May 22, 2021, 1:10:05 PM","{""cupc"":1}",1,150
"May 22, 2021, 1:00:24 PM","{""deathchoc"":1,""hella"":1,""triplec"":1,""sexyback"":1,""mamaog"":1,""doubletrouble"":1,""cornflakes"":1}",1,750
"May 22, 2021, 12:26:16 PM","{""mamaog"":2,""sexyback"":1,""matcha"":1}",1,360
"May 22, 2021, 12:09:26 PM","{""cupc"":1,""mamaog"":1}",1,240
"May 22, 2021, 12:04:26 PM","{""hella"":1}",1,150
"May 22, 2021, 11:58:09 AM","{""doubletrouble"":1,""sexyback"":1,""mamaog"":1}",1,270
"May 22, 2021, 11:58:02 AM","{""matcha"":1,""triplec"":1}",1,180
"May 22, 2021, 11:57:55 AM","{""doubletrouble"":1,""mamaog"":1}",1,180
"May 22, 2021, 11:55:57 AM","{""cupc"":1,""pbj"":1,""deathchoc"":1,""salt"":1,""mamaog"":1}",1,690
"May 22, 2021, 11:50:23 AM","{""pbj"":1,""hella"":1}",1,300
"May 22, 2021, 11:39:06 AM","{""salt"":1,""matcha"":1}",1,240
"May 22, 2021, 11:32:52 AM","{""mamaog"":1}",1,90
"May 22, 2021, 11:32:23 AM","{""pbj"":1}",1,150
"May 22, 2021, 11:26:36 AM","{""hella"":1,""salt"":1}",1,300
"May 22, 2021, 11:20:44 AM","{""sexyback"":1}",1,90
"May 22, 2021, 11:18:35 AM","{""banultimate~s"":1,""bannutella~s"":1,""cornflakes"":3,""matcha"":1,""triplec"":1}",1,710
"May 22, 2021, 11:14:53 AM","{""triplec"":1,""sexyback"":3}",1,360
"May 22, 2021, 11:04:58 AM","{""hella"":1}",1,150
"May 22, 2021, 10:54:44 AM","{""mamaog"":1,""sexyback"":1}",1,180
"May 22, 2021, 10:52:37 AM","{""deathchoc"":1}",1,150
"May 22, 2021, 10:37:31 AM","{""sexyback"":1}",1,90
"May 22, 2021, 10:36:32 AM","{""mamaog"":1}",1,90
"May 22, 2021, 10:36:25 AM","{""hella"":1,""babyog"":1,""sexyback"":1}",1,330
"May 22, 2021, 10:29:58 AM","{""babyog"":1,""cornflakes"":1}",1,180
"May 22, 2021, 10:09:55 AM","{""mamaog"":1,""doubletrouble"":1,""babyog"":1,""triplec"":2}",1,450
"May 22, 2021, 10:09:40 AM","{""doubletrouble"":1,""banultimate~s"":1}",1,220
"May 22, 2021, 10:09:32 AM","{""babyog"":1}",1,90
"May 22, 2021, 10:01:02 AM","{""salt"":1,""cornflakes"":1}",1,240
"May 22, 2021, 9:57:36 AM","{""banog~s"":1}",1,130
"May 22, 2021, 9:46:08 AM","{""cornflakes"":1}",1,90
"May 22, 2021, 9:36:22 AM","{""hella"":1}",1,150
"May 22, 2021, 9:33:51 AM","{""pbj"":1}",1,150
"May 22, 2021, 9:33:41 AM","{""mamaog"":1,""bannuts~s"":1}",1,220
"May 22, 2021, 9:33:33 AM","{""matcha"":1}",1,90
"May 22, 2021, 9:11:42 AM","{""bannutella~s"":1}",1,130
"May 22, 2021, 9:08:34 AM","{""hella"":1,""deathchoc"":1,""babyog"":1,""cornflakes"":1,""doubletrouble"":1,""mamaog"":1,""triplec"":1}",1,750
"May 22, 2021, 9:02:35 AM","{""matcha"":2}",1,180
"May 22, 2021, 9:02:26 AM","{""matcha"":1}",1,90
"May 22, 2021, 9:02:18 AM","{""bannutella~s"":1}",1,130
"May 22, 2021, 9:02:12 AM","{""sexyback"":1}",1,90
"May 22, 2021, 8:56:40 AM","{""doubletrouble"":1,""sexyback"":1}",1,180
"May 22, 2021, 8:49:16 AM","{""mamaog"":1,""sexyback"":1}",1,180
"May 22, 2021, 8:39:10 AM","{""mamaog"":1,""doubletrouble"":1,""babyog"":1}",1,270
"May 22, 2021, 8:36:36 AM","{""hella"":2,""redvelvet"":2}",1,600
"May 22, 2021, 8:23:03 AM","{""cupc"":1,""deathchoc"":1,""mamaog"":1}",1,390
"May 22, 2021, 8:22:55 AM","{""cupc"":1}",1,150
"May 22, 2021, 8:22:50 AM","{""pbj"":1}",1,150
"May 22, 2021, 8:20:53 AM","{""mamaog"":1}",1,90
"May 22, 2021, 8:07:10 AM","{""mamaog"":1,""sexyback"":1,""matcha"":1,""cornflakes"":2}",1,450
"May 22, 2021, 7:58:16 AM","{""cupc"":1}",1,150
"May 22, 2021, 7:51:18 AM","{""deathchoc"":1}",1,150
"May 22, 2021, 7:51:11 AM","{""doubletrouble"":1,""triplec"":1}",1,180
"May 22, 2021, 7:51:02 AM","{""bannuts~s"":1,""banog~s"":1,""bannutella~s"":1,""mamaog"":2,""triplec"":2}",1,750
"May 22, 2021, 7:50:46 AM","{""cupc"":1}",1,150
"May 22, 2021, 7:49:17 AM","{""pbj"":1,""redvelvet"":1,""matcha"":1,""triplec"":1,""sexyback"":1,""babyog"":1,""mamaog"":1}",1,750
"May 22, 2021, 7:40:08 AM","{""mamaog"":1,""redvelvet"":1}",1,240
"May 22, 2021, 7:40:02 AM","{""babyog"":1,""triplec"":1}",1,180
"May 22, 2021, 7:30:20 AM","{""deathchoc"":1}",1,150
"May 22, 2021, 7:22:47 AM","{""deathchoc"":1}",1,150
"May 22, 2021, 7:22:43 AM","{""sexyback"":2}",1,180
"May 22, 2021, 7:20:49 AM","{""sexyback"":2}",1,180
"May 22, 2021, 7:12:39 AM","{""sexyback"":1}",1,90
"May 22, 2021, 7:09:14 AM","{""pbj"":1,""hella"":1,""salt"":1}",1,450
"May 22, 2021, 7:07:40 AM","{""bae"":9,""banog~s"":1,""banultimate~s"":1,""mamaog"":1,""babyog"":1,""sexyback"":1}",1,890
"May 22, 2021, 7:02:31 AM","{""mamaog"":1}",1,90
"May 22, 2021, 6:56:20 AM","{""mamaog"":1,""doubletrouble"":1}",1,180
"May 22, 2021, 6:56:11 AM","{""matcha"":2}",1,180
"May 22, 2021, 6:50:47 AM","{""cupc"":1}",1,150
"May 22, 2021, 6:46:16 AM","{""deathchoc"":1,""cupc"":1}",1,300
"May 22, 2021, 6:32:46 AM","{""matcha"":1,""doubletrouble"":1,""mamaog"":1,""sexyback"":1}",1,360
"May 22, 2021, 6:25:07 AM","{""salt"":1}",1,150
"May 22, 2021, 6:23:22 AM","{""cupc"":1,""pbj"":1}",1,300
"May 22, 2021, 6:15:22 AM","{""cornflakes"":1}",1,90
"May 22, 2021, 6:06:21 AM","{""matcha"":1}",1,90
